Year,Observation status,Unit multiplier,Nature of data points,Frequency of observation,Reporting type,SERIES,Reference area,Sex,Age,Degree of urbanisation,UNIT_MEASURE,Value
2014,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Viet Nam,Female,20 to 24 years old,,Percent,10.6
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Viet Nam,Female,20 to 24 years old,,Percent,9.1
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Viet Nam,Female,20 to 24 years old,Urban,Percent,3.7
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Viet Nam,Female,20 to 24 years old,Rural,Percent,12.6
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Red River Delta,Female,20 to 24 years old,,Percent,6.0
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Northern midlands and mountain areas,Female,20 to 24 years old,,Percent,21.5
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Northern Central area and Central coastal area,Female,20 to 24 years old,,Percent,7.7
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Central Highlands,Female,20 to 24 years old,,Percent,18.1
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],South East,Female,20 to 24 years old,,Percent,4.0
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Mekong River Delta,Female,20 to 24 years old,,Percent,9.7
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Ha Noi,Female,20 to 24 years old,,Percent,3.9
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Vinh Phuc,Female,20 to 24 years old,,Percent,9.8
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Bac Ninh,Female,20 to 24 years old,,Percent,6.8
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Quang Ninh,Female,20 to 24 years old,,Percent,9.9
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Hai Duong,Female,20 to 24 years old,,Percent,6.0
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Hai Phong,Female,20 to 24 years old,,Percent,5.2
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Hung Yen,Female,20 to 24 years old,,Percent,8.5
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Thai Binh,Female,20 to 24 years old,,Percent,6.5
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Ha Nam,Female,20 to 24 years old,,Percent,9.0
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Nam Dinh,Female,20 to 24 years old,,Percent,9.3
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Ninh Binh,Female,20 to 24 years old,,Percent,7.6
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Ha Giang,Female,20 to 24 years old,,Percent,30.1
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Cao Bang,Female,20 to 24 years old,,Percent,27.4
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Bac Kan,Female,20 to 24 years old,,Percent,26.3
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Tuyen Quang,Female,20 to 24 years old,,Percent,19.8
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Lao Cai,Female,20 to 24 years old,,Percent,30.4
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Yen Bai,Female,20 to 24 years old,,Percent,26.5
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Thai  Nguyen,Female,20 to 24 years old,,Percent,7.2
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Lang Son,Female,20 to 24 years old,,Percent,15.2
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Bac Giang,Female,20 to 24 years old,,Percent,8.2
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Phu Tho,Female,20 to 24 years old,,Percent,11.6
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Dien Bien,Female,20 to 24 years old,,Percent,39.1
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Lai Chau,Female,20 to 24 years old,,Percent,38.5
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Son La,Female,20 to 24 years old,,Percent,37.1
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Hoa Binh,Female,20 to 24 years old,,Percent,16.7
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Thanh Hoa,Female,20 to 24 years old,,Percent,9.4
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Nghe An,Female,20 to 24 years old,,Percent,8.5
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Ha Tinh,Female,20 to 24 years old,,Percent,5.0
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Quang Binh,Female,20 to 24 years old,,Percent,7.2
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Quang Tri,Female,20 to 24 years old,,Percent,11.6
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Thua Thien-Hue,Female,20 to 24 years old,,Percent,3.5
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Da Nang,Female,20 to 24 years old,,Percent,1.9
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Quang  Nam,Female,20 to 24 years old,,Percent,6.7
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Quang  Ngai,Female,20 to 24 years old,,Percent,10.8
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Binh Dinh,Female,20 to 24 years old,,Percent,7.3
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Phu Yen,Female,20 to 24 years old,,Percent,12.8
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Khanh  Hoa,Female,20 to 24 years old,,Percent,8.1
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Ninh  Thuan,Female,20 to 24 years old,,Percent,14.0
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Binh Thuan,Female,20 to 24 years old,,Percent,7.9
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Kon Tum,Female,20 to 24 years old,,Percent,19.5
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Gia Lai,Female,20 to 24 years old,,Percent,27.1
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Dak Lak,Female,20 to 24 years old,,Percent,14.3
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Dak Nong,Female,20 to 24 years old,,Percent,18.3
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Lam Dong,Female,20 to 24 years old,,Percent,11.3
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Binh Phuoc,Female,20 to 24 years old,,Percent,13.8
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Tay Ninh,Female,20 to 24 years old,,Percent,9.8
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Binh  Duong,Female,20 to 24 years old,,Percent,5.5
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Dong Nai,Female,20 to 24 years old,,Percent,4.2
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Ba Ria - Vung Tau,Female,20 to 24 years old,,Percent,5.7
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Ho Chi Minh city,Female,20 to 24 years old,,Percent,2.2
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Long An,Female,20 to 24 years old,,Percent,7.3
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Tien Giang,Female,20 to 24 years old,,Percent,8.2
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Ben Tre,Female,20 to 24 years old,,Percent,6.8
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Tra Vinh,Female,20 to 24 years old,,Percent,10.2
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Vinh Long,Female,20 to 24 years old,,Percent,7.2
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Dong Thap,Female,20 to 24 years old,,Percent,9.6
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],An Giang,Female,20 to 24 years old,,Percent,14.3
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Kien  Giang,Female,20 to 24 years old,,Percent,11.4
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Can Tho,Female,20 to 24 years old,,Percent,5.4
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Hau Giang,Female,20 to 24 years old,,Percent,11.3
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Soc Trang,Female,20 to 24 years old,,Percent,12.1
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Bac Lieu,Female,20 to 24 years old,,Percent,11.0
2019,Normal value,Units,Not Available,Annual,National,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1],Ca Mau,Female,20 to 24 years old,,Percent,12.4
